PMID,factor_relevance,entity,category,source_sentence,explanation
39243355,No,Frontotemporal dementia (FTD),AD/ADRD,Studies exploring the brain correlates of behavioral symptoms in the frontotemporal dementia spectrum (FTD) have mainly searched for linear correlations with single modality neuroimaging data...,FTD is a type of dementia related to ADRD.
39243355,No,"Apathy, executive dysfunction, emotional withdrawal",AD/ADRD,"A component representing apathy, executive dysfunction, and emotional withdrawal was associated with atrophy in bilateral anterior insula and putamen, and with hypometabolism in the right prefrontal cortex.",Behavioral symptoms linked to ADRD.
39243355,No,Disinhibition versus depression/mutism continuum,AD/ADRD,"Another component representing the disinhibition versus depression/mutism continuum was associated with atrophy in the right striatum and ventromedial prefrontal cortex for disinhibition, and hypometabolism in the left fronto-opercular region and sensorimotor cortices for depression/mutism.",Behavioral symptoms associated with ADRD.
39243355,No,Psychosis,AD/ADRD,A component representing psychosis was associated with hypometabolism in the prefrontal cortex and hypermetabolism in auditory and visual cortices.,Psychotic symptoms in dementia contexts.
39219153,Yes,digital recruitment and screening assessment,Healthcare,"Preliminary results demonstrate digital recruitment and screening assessment of an older diverse cohort, including those with possible cognitive impairment, are feasible.",Digital recruitment relates to healthcare access and delivery methods.
39219153,Yes,culturally-informed digital ads,Healthcare,Culturally-informed digital ads aided enrollment of underrepresented populations.,Digital ads improve healthcare access for diverse groups.
39219153,Yes,Alzheimer's Disease Neuroimaging Initiative (ADNI4),AD/ADRD,"We evaluated preliminary feasibility of a digital, culturally-informed approach to recruit and screen participants for the Alzheimer's Disease Neuroimaging Initiative (ADNI4).",ADNI4 is a clinical research initiative focused on ADRD.
39208703,No,Alzheimer's disease and related dementias (ADRD),ADRD,"Aging populations across sub-Saharan Africa are rapidly expanding, leading to an increase in the burden of Alzheimer's disease and related dementias (ADRD).",Directly mentions ADRD as the health outcome of interest.
39208703,No,dementia probability,ADRD,No associations were observed between potential CSG per eligible child and dementia probability.,Refers to the risk of dementia as an outcome measure.
39140428,Yes,health coaching,Healthcare,The health coaching sessions provided Alzheimer's disease (AD) lifestyle risk reduction education and goal setting/planning.,Health coaching is a healthcare intervention targeting AD risk reduction.
39140428,Yes,Alzheimer's disease (AD) risk reduction,AD/ADRD,The health coaching sessions provided Alzheimer's disease (AD) lifestyle risk reduction education and goal setting/planning.,Study focuses on reducing AD risk through healthcare interventions.
39140368,No,EMR data,Healthcare,The analyses included patients ≥ 65 years with AD diagnosis in six University of California hospitals between January 2012 and October 2023.,EMR data reflects healthcare system utilization and diagnostic practices.
39140368,No,machine learning approaches,Healthcare,ML confirmed the importance of metabolic laboratory tests in predicting AD development.,Machine learning uses healthcare data for predictive modeling.
39140368,No,Alzheimer's disease,AD/ADRD,The data stress the significance of metabolism in AD development and the need for racial/ethnic- and sex-specific preventive strategies.,Primary health outcome studied in the abstract.
39096550,No,,,,
39038839,No,monetary value of unpaid ADRD care,ADRD,"During the program, data from the Health and Retirement Study were used to investigate multiple topics related to both financial and non-financial costs of ADRD including: ... (6) monetary value of unpaid ADRD care, ...",Unpaid care costs relate to ADRD caregiving burden.
39038839,No,healthcare access,Healthcare,"This special issue is the result of the Michigan Center for Contextual Factors in Alzheimer's Disease (MCCFAD) third Summer Data Immersion (SDI) program held on May 23-26, 2022.",MCCFAD implies healthcare context focus.
38988189,No,early-onset Alzheimer's disease (EOAD),AD/ADRD,This study explored the neuroanatomical correlations of performance on the Socioemotional Dysfunction Scale (SDS)... among 13 patients with bvFTD not preselected for anterior temporal involvement and 16 age-matched patients with early-onset Alzheimer's disease (EOAD).,"EOAD is a subtype of Alzheimer's disease, a key focus of ADRD research."
38988189,No,behavioral variant frontotemporal dementia (bvFTD),AD/ADRD,"Socioemotional changes, rather than cognitive impairments, are the feature that defines behavioral variant frontotemporal dementia (bvFTD).",bvFTD is a clinically distinct dementia subtype under the ADRD umbrella.
38959008,No,Subjective Cognitive Decline (SCD),ADRD,Subjective cognitive decline (SCD) is recognized to be in the Alzheimer disease (AD) cognitive continuum.,SCD is a recognized risk factor in the AD continuum.
38959008,No,Mild Cognitive Impairment (MCI),ADRD,"Consensus-diagnosed MCI, AD, and all-cause dementia.",MCI is a precursor to dementia and AD.
38959008,No,Alzheimer disease (AD),ADRD,Subjective cognitive decline (SCD) is recognized to be in the Alzheimer disease (AD) cognitive continuum.,AD is a primary focus of the study.
38959008,No,All-cause dementia,ADRD,"Consensus-diagnosed MCI, AD, and all-cause dementia.",All-cause dementia is an outcome measured in the study.
38763835,No,amyloid-beta (Aβ) deposition,ADRD,"Greater Aβ deposition was significantly associated with higher STAI-Worry, adjusting for all covariates, but not with other STAI items or STAI-Total scores.",Aβ is a key biomarker for Alzheimer's disease.
38763835,No,preclinical Alzheimer's disease (AD),ADRD,"These findings implicate worry as an early, specific behavioral marker and a possible therapeutic target in preclinical AD.",Preclinical AD refers to early stages of ADRD.
38602221,No,antipsychotic medication use,Healthcare,"The results indicated that starting an antipsychotic medication was associated with a greater decline in semantic fluency (Fruit and Vegetable Naming), processing speed (Digit Symbol and Trail Making Test, Part A), and cognitive flexibility (Trail Making Test, Part B).",Refers to healthcare treatment modality impacting cognitive outcomes.
38602221,No,Alzheimer's disease,AD/ADRD,The findings hope to spark future research into the effects of antipsychotic use on biomarkers of progressive dementias (e.g. Alzheimer's disease).,Target condition for which antipsychotic effects are studied.
38595051,No,Michigan Alzheimer's Disease Research Center registry,Healthcare,Participants were 114 adults over the age of 60 who came primarily from two research registries; the Healthier Black Elders registry and the Michigan Alzheimer's Disease Research Center registry.,Registry linked to ADRD research and healthcare infrastructure.
38595051,No,early memory loss,AD/ADRD,This study documented the convergent validity of person-centered measures of personal spending and financial decision-making with early memory loss. Early memory loss was related to both excess spending and contextual aspects of financial decision-making.,Early memory loss is a precursor or indicator of ADRD.
38590188,No,,,,
38556756,Yes,home health care,Healthcare,"This study applied NLP to a longitudinal dataset including medical record and Medicare claims data for 56,652 home health care patients and Cox proportional hazard models to the subset of 24,874 patients admitted without an ADRD diagnosis.",Home health care is the healthcare setting studied for ADRD risk identification.
38556756,Yes,NLP system in home health care,Healthcare,This study aimed to: (1) validate a natural language processing (NLP) system developed for the home health care setting to identify signs and symptoms of Alzheimer's disease and related dementias (ADRD) documented in clinicians' free-text notes;,NLP system is a healthcare tool used to detect ADRD risk in clinical notes.
38556756,Yes,motor issues,AD/ADRD,"Selected ADRD signs and symptoms were associated with increased risk of a new ADRD diagnosis during follow-up, including: motor issues; hoarding/cluttering; uncooperative behavior; delusions or hallucinations; mention of ADRD disease names; and caregiver stress.",Motor issues are ADRD-related signs linked to healthcare risk prediction.
