PMID,factor_relevance,entity,category,source_sentence,explanation
39713874,Yes,mild cognitive impairment (MCI),AD/ADRD,"From a large community-based cohort study on the residents in Chongqing, we have identified that mild cognitive impairment (MCI) and dementia share several common risk factors, including age, female gender, rural living, lower education levels, and a medical history of stroke.",MCI is a stage of cognitive decline related to ADRD.
39713874,Yes,dementia,AD/ADRD,"From a large community-based cohort study on the residents in Chongqing, we have identified that mild cognitive impairment (MCI) and dementia share several common risk factors, including age, female gender, rural living, lower education levels, and a medical history of stroke.",Dementia is a type of ADRD.
39713874,Yes,MCI,AD/ADRD,"Several factors contribute to the progression of MCI into dementia including age, education levels, occupation, and a medical history of hypertension and epilepsy.",MCI is a stage of cognitive decline related to ADRD.
39713874,Yes,dementia,AD/ADRD,"Several factors contribute to the progression of MCI into dementia including age, education levels, occupation, and a medical history of hypertension and epilepsy.",Dementia is a type of ADRD.
39711331,Yes,higher education,Education_and_Literacy,"Female sex (aOR 0.85; 95% confidence interval [CI]: 0.80, 0.91) and higher education (aOR 0.9, 95% CI: 0.84, 0.97) were associated with lower odds of care-resistant behavior.",Higher education associated with lower odds of care-resistant behavior.
39711331,Yes,higher educational attainment,Education_and_Literacy,Female sex and higher educational attainment were associated with a lower likelihood of exhibiting care-resistant behavior.,Higher educational attainment associated with lower likelihood of behavior.
39711331,Yes,dementia,AD/ADRD,Little is known about the factors associated with care-resistant behavior in community-dwelling persons living with dementia.,Refers to the condition being studied (dementia).
39711331,Yes,Alzheimer's Coordinating Center's Uniform Data Set,AD/ADRD,"Regression modeling was performed on 41,143 responses to a standardized questionnaire from the National Alzheimer's Coordinating Center's Uniform Data Set.",Dataset related to Alzheimer's disease research.
39641412,No,,,,
39612942,No,,,,
39608496,No,Alzheimer's,ADRD,"MTHFR rs1801133 variant demonstrated ≥4.49-fold increased risk for respiratory distress, recurrent pregnancy loss (RPL), ischemic stroke, autism, global developmental delay, dysplasia, myoclonic jerks, intellectual disability, aggressive behavior, motor delay, Alzheimer's, cerebellar atrophy, failure to thrive, cerebral atrophy, increased tendon reflexes, and spasticity (p < 0.0001).",Identifies Alzheimer's as a clinical manifestation associated with MTHFR variant.
39607591,No,,,,
39299872,No,,,,
39237792,No,,,,
39214523,No,,,,
39179761,No,,,,
39060956,No,,,,
39869903,Yes,education,Education_and_Literacy,"Moreover, many guidelines emphasize the importance of providing education and web-based resources for dementia prevention.",Highlights the importance of education for dementia prevention.
39869903,Yes,knowledge,Education_and_Literacy,"Improved knowledge of modifiable risk factors for dementia may help engage people to reduce their risk, with beneficial impacts on individual and public health.",Knowledge is a key component of education and literacy.
39869903,Yes,education platform,Education_and_Literacy,"We created DementiaRisk, an award-winning, web- and email-based education platform for the public focused on modifiable risk factors, featuring multimedia e-learning and email ""microlearning"" content, to help raise awareness and improve knowledge of actions to reduce dementia risk.",Describes an intervention focused on education for dementia risk.
39869903,Yes,knowledge of dementia risk factors,Education_and_Literacy,"This protocol describes a randomized controlled trial to (1) evaluate whether exposure to DementiaRisk changes knowledge of dementia risk factors, intention to engage in risk reduction activities, and health behaviors related to dementia risk reduction and to (2) explore qualitative aspects including participants' engagement and satisfaction with the intervention and barriers and facilitators to use.",Assesses the impact of education on knowledge of dementia risk.
39869903,Yes,dementia,AD/ADRD,Research has shown that engaging in a range of healthy lifestyles or behavioral factors can help reduce the risk of developing dementia.,Refers to the disease state being studied.
39869903,Yes,dementia prevention,AD/ADRD,"Moreover, many guidelines emphasize the importance of providing education and web-based resources for dementia prevention.",Refers to the prevention of the disease state.
39869903,Yes,dementia risk,AD/ADRD,"We created DementiaRisk, an award-winning, web- and email-based education platform for the public focused on modifiable risk factors, featuring multimedia e-learning and email ""microlearning"" content, to help raise awareness and improve knowledge of actions to reduce dementia risk.",Refers to the risk of developing the disease state.
39869903,Yes,dementia risk factors,AD/ADRD,"This protocol describes a randomized controlled trial to (1) evaluate whether exposure to DementiaRisk changes knowledge of dementia risk factors, intention to engage in risk reduction activities, and health behaviors related to dementia risk reduction and to (2) explore qualitative aspects including participants' engagement and satisfaction with the intervention and barriers and facilitators to use.",Refers to factors associated with the disease state.
39869903,Yes,dementia prevention education,AD/ADRD,"DementiaRisk is a readily scalable, technology-enhanced solution for dementia prevention education.",Refers to education specifically for preventing the disease.
39865315,Yes,years of education,Education_and_Literacy,"Our approach involved a univariate analysis using Analysis of Covariance (ANCOVA) to analyze individual features of six RMTs while adjusting for variables such as age, sex, years of education, clinical site, BMI and season.",Years of education is a factor related to education level.
39865315,Yes,Alzheimer's disease,AD/ADRD,"Alzheimer's disease (AD) is a progressive neurodegenerative disorder affecting millions worldwide, leading to cognitive and functional decline.",Alzheimer's disease is a type of ADRD.
39865315,Yes,AD,AD/ADRD,"The RADAR-AD study was designed to evaluate the accuracy and validity of multiple RMTs in detecting functional decline across various stages of AD in a real-world setting, compared to standard clinical rating scales.",AD is an abbreviation for Alzheimer's disease.
39865315,Yes,AD subjects,AD/ADRD,"The ANCOVA results indicated significant differences between healthy and AD subjects regarding reduced physical activity, less REM sleep, altered gait patterns, and decreased cognitive functioning.",AD subjects refers to individuals with Alzheimer's disease.
39847109,No,,,,
39844123,No,,,,
39665593,No,,,,
39804889,No,,,,
39794733,Yes,education level,Education_and_Literacy,"Data were collected during each survey cycle on self-reported domains of SDoH, which included eight subscales: employment, family income-to-poverty ratio, food security, education level, health insurance coverage, type of health insurance, home ownership, and marital status.",Education level is a key factor in the Education and Literacy class.
39794733,Yes,cognitive performance,AD/ADRD,Multifactorial linear regression modeling was employed to explore the association between SDoH and cognitive performance.,Cognitive performance is related to ADRD outcomes.
39794733,Yes,cognitive performance,AD/ADRD,The study found a negative association between the accumulation of unfavorable SDoH factors and cognitive performance.,Cognitive performance is related to ADRD outcomes.
39794733,Yes,cognitive performance,AD/ADRD,"Similarly, certain unfavorable SDoH domains were negatively associated with cognitive performance.",Cognitive performance is related to ADRD outcomes.
39794733,Yes,dementia onset,AD/ADRD,Actively investigating the relationship between these factors may be a crucial strategy for delaying dementia onset.,Dementia onset is a direct outcome of ADRD.
39773296,Yes,education,Education_and_Literacy,"Subsequently, our multivariable analyses identified 41 variables that were significantly associated with at least one cognitive function, spanning categories such as education, socioeconomic status, lifestyle factors, body measurements, mental health, medical conditions, early life factors, and household characteristics.",Identified as a variable associated with cognitive function.
