PMID,factor_relevance,entity,category,source_sentence,explanation
37994850,Yes,neighborhood and built environment,Neighborhood,Higher scores on neighborhood and built environment were associated with lower ADRD risk.,Higher scores associated with lower ADRD risk.
37994850,Yes,Alzheimer's disease and related dementias,ADRD,We examined whether social determinants of health (SDoH) are associated with Alzheimer's disease and related dementias (ADRD) risk and the effects of cognitive training over a 20-year follow-up period.,Study examines association between SDoH and ADRD risk.
37994850,Yes,ADRD,ADRD,Incident ADRD was defined using administrative claims data (1999-2019).,ADRD was defined using administrative claims data.
37994850,Yes,ADRD risk,ADRD,Higher scores on neighborhood and built environment were associated with lower ADRD risk.,Neighborhood factor associated with ADRD risk.
37994850,Yes,ADRD,ADRD,Trained participants obtained a greater degree of protection from ADRD when they had higher scores for SDoH domains associated with health care and education access.,Protection from ADRD linked to SDoH domains.
37994850,Yes,ADRD risk,ADRD,Future work should continue to explore culturally tailored cognitive training interventions to reduce ADRD risk associated with SDoH that disproportionately affects racially diverse aging populations.,Reducing ADRD risk associated with SDoH.
37939720,No,,,,
37890053,No,,,,
37824581,No,,,,
37483069,No,,,,
37357229,No,Alzheimer's disease,ADRD,"Alzheimer's disease (AD) is the most common form of dementia, generally affecting elderly people in the age group of above 60-65 years.",Identifies the disease being studied.
37357229,No,Alzheimer's disease,ADRD,"Mutations, variant genotypes, or downregulation that reduce amyloid clearance or accelerate amyloid accumulation can lead to Alzheimer's disease.",Describes the disease's potential causes.
37357229,No,AD patients,ADRD,"This study involved clinically confirmed AD patients, age matched controls of similar ethnicity, and patients who had no history of cancer or any other chronic disease.",Refers to the study population with the disease.
37357229,No,Alzheimer's disease,ADRD,Expression analysis showed downregulation in more than 65% of AD cases.,Refers to the disease state in study participants.
37357229,No,AD,ADRD,Hypertension and diabetes also had a significant association with AD.,Abbreviation for Alzheimer's disease.
37357229,No,AD cases,ADRD,"Among individuals (AD cases) with ε2:ε3 and ε2:ε4, 37.5% of the patients were having severe dementia and 62.5% were having mild to moderate dementia, whereas, among individuals with ε3:ε4 and ε4:ε4, 57% were having severe dementia and 43% were having mild to moderate dementia.",Refers to individuals diagnosed with the disease.
37357229,No,Alzheimer's patients,ADRD,"Besides this, all early-onset Alzheimer's patients were found to have at least one ε4 allele.",Refers to a specific subgroup of patients.
37357229,No,AD cases,ADRD,"On comparing AD cases against controls for smoking status, the results observed are the following: chain smokers, 12.65% vs 18.75%; moderate smokers, 16.45% vs 6.25%; ex-smokers, 36.70% vs 22.50%; non-smokers, 34.17% vs 52.50%.",Refers to the study group with the disease.
37357229,No,AD cases,ADRD,"On comparing dietary habits in AD cases against controls, the results were as follows: individuals with generally fatty diet 26.58% vs 11.25%, with mixed diet 36.70% vs 78.75%, with generally vegetarian diet 34.17% vs 10.00%, data not available 2.53% among AD cases.",Refers to the study group with the disease.
37357229,No,Alzheimer disease,ADRD,"Family history, dietary habits, genetics, and socioeconomic status are strongly associated with the development of Alzheimer disease.",Refers to the disease being studied.
37357229,No,Alzheimer's disease,ADRD,"Regarding socioeconomic status, which includes stress of both kinds, including economic stress, stress brought on by the loss of loved ones through death or separation, and co-morbidities (hypertension and diabetes), all are manageable and even modifiable through counseling, positive behavior, and physical activity like exercise, walking, cycling, and playing games.",Refers to the disease being studied.
37317613,No,,,,
37235711,No,,,,
36920727,No,Alzheimer disease (AD),ADRD,"Potential determinants included age, gender, education, physical health, sensory health, mood, cardiovascular health, cognitive status, and biomarkers of Alzheimer disease (AD).",Biomarkers of Alzheimer disease (AD) are mentioned as a determinant.
36868847,No,,,,
35142047,No,,,,
37743478,No,,,,
37709333,No,,,,
37681845,No,,,,
37709678,No,,,,
37704283,No,,,,
37655494,No,,,,
37602758,No,,,,
37506413,No,,,,
37451311,No,,,,
37423786,No,,,,
37415444,No,,,,
37380020,No,,,,
37326483,No,,,,
36630223,No,,,,
37663829,No,,,,
37585365,No,,,,
37550708,No,,,,
37552453,No,,,,
37441885,No,,,,
37386110,No,socio-economic status,Neighborhood,"Human longevity correlates with socio-economic status, and there is evidence that educational attainment increases human lifespan.",Socio-economic status is a neighborhood-level factor.
37386110,No,educational attainment,Neighborhood,"Human longevity correlates with socio-economic status, and there is evidence that educational attainment increases human lifespan.",Educational attainment is a neighborhood-level factor.
37386110,No,income,Neighborhood,"Each one-standard-deviation-higher income and one-point-higher occupation was causally associated with 3.06-year-longer and 1.29-year-longer parental lifespans, respectively, but not independently of the other socio-economic indicators.",Income is a neighborhood-level factor.
37386110,No,occupation,Neighborhood,"Each one-standard-deviation-higher income and one-point-higher occupation was causally associated with 3.06-year-longer and 1.29-year-longer parental lifespans, respectively, but not independently of the other socio-economic indicators.",Occupation is a neighborhood-level factor.
37386110,No,Alzheimer's disease,ADRD,"Mediation analyses conducted in predominantly European-descent individuals through two-step Mendelian randomization suggested that among 59 candidates, cigarettes per day, body mass index, waist-to-hip ratio, hypertension, coronary heart disease, myocardial infarction, stroke, Alzheimer's disease, type 2 diabetes, heart failure and lung cancer individually played substantial mediating roles (proportion mediated, >10%) in the effect of education on specific longevity outcomes.",Alzheimer's disease is a type of ADRD.
37385161,No,,,,
37321832,No,,,,
37264166,No,,,,
37157190,No,,,,
37150216,No,,,,
37148523,No,,,,
36872165,No,,,,
36840665,No,,,,
35931916,Yes,transportation,Neighborhood,Understanding the factors driving recruitment and enrollment of African Americans (AA)s in clinical translational research will assure that underrepresented populations benefit from scientific progress and new developments in the diagnosis and treatment of Alzheimer's disease and related disorders.,Transportation access is a neighborhood-level factor influencing ADRD research participation.
35931916,Yes,transportation,Neighborhood,"Thus, this research focuses on identifying factors that influence the recruitment and enrollment of African Americans in biomedical studies and determining whether the availability of transportation motivates participation in time-demanding exercise studies on AD.",Availability of transportation impacts participation in ADRD exercise studies.
35931916,Yes,transportation,Neighborhood,"To determine whether transportation influenced the enrollment of African Americans (AA)s in biomedical studies, multiple logistic regression analysis was performed to identify significant factors that drive enrollment.",Transportation is analyzed as a factor influencing ADRD study enrollment.
35931916,Yes,transportation,Neighborhood,"Furthermore, the association of race and demographic factors on the availability of transportation was assessed.",Transportation availability is linked to race and demographics in ADRD context.
35931916,Yes,transportation,Neighborhood,"Enrolled participants were more likely to have access to transportation (79.12%) than not-enrolled participants who had less access to transportation (71.6%); however, the association was not statistically significant.",Access to transportation differs between enrolled and not-enrolled ADRD participants.
35931916,Yes,transportation,Neighborhood,Our findings suggest that access to transportation may be a key factor motivating enrollment in an exercise and memory study in a predominantly AA sample.,Transportation access is a key factor for ADRD study enrollment.
35931916,Yes,transportation,Neighborhood,"Notably, AAs in our sample were less likely to have transportation than Whites.",Transportation access varies by race within the ADRD study sample.
35931916,Yes,Alzheimer's disease and related disorders,ADRD,Understanding the factors driving recruitment and enrollment of African Americans (AA)s in clinical translational research will assure that underrepresented populations benefit from scientific progress and new developments in the diagnosis and treatment of Alzheimer's disease and related disorders.,Refers to the disease group under investigation in the study.
