PMID,ADRD_focus,behavior_social_focus,human_study,include,reason
36813542,True,True,True,True,"The study focuses on Frontotemporal dementia (FTD), a type of Alzheimer's Disease or related dementias (AD/ADRD). It explores the relationship between FTD and behavioral changes, which is a behavioral factor. The study involves human participants, meeting all three criteria."
36630223,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD) by improving dementia-specific referrals from the acute care setting. It explores the relationship between AD/ADRD and social factors, such as caregiver support and resource education. The study involves human participants, specifically care coordination staff and patients with dementia and their families."
37761842,False,False,False,False,"The study is based on animal models (mice) and does not involve human participants or data. Although it is related to Alzheimer's disease, it does not meet the criteria for a human study."
37681869,False,True,True,False,The study does not directly focus on Alzheimer's Disease or related dementias.
37605496,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.
37604954,True,False,True,False,"The study focuses on Alzheimer's Disease and related dementias (ADRD) and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2."
37629776,,,,,LLM or JSON error: Extra data: line 6 column 1 (char 172)
37663829,True,True,True,True,"The study focuses on Alzheimer's Disease (AD), meeting the AD/ADRD focus criterion. It explores the relationship between AD and educational level, a social factor, satisfying the behavioral and social factors focus criterion. The study is based on human participants from the UK Biobank, fulfilling the human study criterion."
37585365,True,True,True,True,"The study focuses on Alzheimer's Disease and related dementias (AD/ADRD), explores the relationship between dementia and behavioral/social factors (neuropsychiatric behavioral symptoms and divorce/separation), and involves human participants/data from the National Alzheimer's Coordinating Center."
37440197,True,False,False,False,"The study does not focus on behavioral and social factors related to AD/ADRD, and it is not clear if it involves human data."
37244536,True,False,True,False,The study does not primarily focus on behavioral or social factors in relation to AD/ADRD.
37550708,True,True,True,True,"The study focuses on dementia, involves human participants (nursing and medical students), and explores how they apply their learning from the 'dementia friends' programme in practice, relating to behavioral and social factors in caring for people living with dementia."
37058531,,,,,LLM or JSON error: Extra data: line 6 column 1 (char 217)
37990912,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human participants, meeting criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2."
37562449,True,False,True,False,The paper does not meet the 'behavioral and social factors focus' criterion as it primarily discusses the gut microbiome's association with neurological diseases without directly exploring the relationship between AD/ADRD and behavioral or social factors.
